id,gene1,gene2,score
9606.ENSP00000301218,GRIK5,GRIK4,0.989
9606.ENSP00000301218,GRIK5,GRIK3,0.986
9606.ENSP00000301218,GRIK5,DLG4,0.949
9606.ENSP00000301659,GSDMA,GSDME,0.979
9606.ENSP00000302728,GUSB,KL,0.986
9606.ENSP00000302728,GUSB,CES1,0.981
9606.ENSP00000302728,GUSB,UGT1A10,0.954
9606.ENSP00000302728,GUSB,GNS,0.953
9606.ENSP00000302728,GUSB,UGT1A4,0.951
9606.ENSP00000302728,GUSB,UGT1A7,0.948
9606.ENSP00000302728,GUSB,UGT1A6,0.948
9606.ENSP00000302728,GUSB,UGT1A9,0.948
9606.ENSP00000302728,GUSB,UGT1A8,0.948
9606.ENSP00000302728,GUSB,UGT1A1,0.948
9606.ENSP00000302728,GUSB,UGT1A3,0.945
9606.ENSP00000302728,GUSB,UGT2B17,0.945
9606.ENSP00000302728,GUSB,UGT2B15,0.944
9606.ENSP00000302728,GUSB,UGT2B10,0.944
9606.ENSP00000302728,GUSB,UGT2B7,0.944
9606.ENSP00000302728,GUSB,UGT1A5,0.943
9606.ENSP00000302728,GUSB,UGT2B28,0.942
9606.ENSP00000302728,GUSB,UGT2B11,0.942
9606.ENSP00000302728,GUSB,UGT2B4,0.942
9606.ENSP00000302728,GUSB,UGT2A2,0.942
9606.ENSP00000302728,GUSB,HYAL1,0.942
9606.ENSP00000302728,GUSB,UGT2A3,0.941
9606.ENSP00000302728,GUSB,SPAM1,0.937
9606.ENSP00000302728,GUSB,HYAL2,0.931
9606.ENSP00000302728,GUSB,CES2,0.925
9606.ENSP00000302728,GUSB,HYAL4,0.921
9606.ENSP00000302728,GUSB,AKR1A1,0.916
9606.ENSP00000302728,GUSB,HYAL3,0.913
9606.ENSP00000302961,HSPA4,STIP1,0.999
9606.ENSP00000302961,HSPA4,HSPA8,0.999
9606.ENSP00000302961,HSPA4,DNAJB1,0.999
9606.ENSP00000302961,HSPA4,HSP90AB1,0.999
9606.ENSP00000302961,HSPA4,HSP90AA1,0.999
9606.ENSP00000302961,HSPA4,BAG1,0.999
9606.ENSP00000302961,HSPA4,STUB1,0.999
9606.ENSP00000302961,HSPA4,BAG3,0.999
9606.ENSP00000302961,HSPA4,FKBP4,0.998
9606.ENSP00000302961,HSPA4,HSPBP1,0.998
9606.ENSP00000302961,HSPA4,APAF1,0.997
9606.ENSP00000302961,HSPA4,ST13,0.997
9606.ENSP00000302961,HSPA4,TP53,0.997
9606.ENSP00000302961,HSPA4,BAG2,0.997
9606.ENSP00000302961,HSPA4,TLR4,0.996
9606.ENSP00000302961,HSPA4,CDC37,0.995
9606.ENSP00000302961,HSPA4,HSPB8,0.994
9606.ENSP00000302961,HSPA4,SNCA,0.994
9606.ENSP00000302961,HSPA4,TIMM44,0.993
9606.ENSP00000302961,HSPA4,HSPB1,0.992
9606.ENSP00000302961,HSPA4,FKBP5,0.992
9606.ENSP00000302961,HSPA4,NR3C1,0.992
9606.ENSP00000302961,HSPA4,TLR2,0.992
9606.ENSP00000302961,HSPA4,DNAJA1,0.992
9606.ENSP00000302961,HSPA4,LRP1,0.991
9606.ENSP00000302961,HSPA4,CD40,0.991
9606.ENSP00000302961,HSPA4,HSP90B1,0.99
9606.ENSP00000302961,HSPA4,HSPB2,0.988
9606.ENSP00000302961,HSPA4,SGTA,0.988
9606.ENSP00000302961,HSPA4,HSPB3,0.988
9606.ENSP00000302961,HSPA4,TOMM70,0.988
9606.ENSP00000302961,HSPA4,SP100,0.987
9606.ENSP00000302961,HSPA4,DNAJC2,0.986
9606.ENSP00000302961,HSPA4,HSF1,0.985
9606.ENSP00000302961,HSPA4,DNAJC7,0.983
9606.ENSP00000302961,HSPA4,DNAJB4,0.982
9606.ENSP00000302961,HSPA4,TTC1,0.982
9606.ENSP00000302961,HSPA4,CD63,0.981
9606.ENSP00000302961,HSPA4,OLR1,0.98
9606.ENSP00000302961,HSPA4,PPID,0.977
9606.ENSP00000302961,HSPA4,GRPEL1,0.975
9606.ENSP00000302961,HSPA4,DNAJB6,0.973
9606.ENSP00000302961,HSPA4,PGR,0.972
9606.ENSP00000302961,HSPA4,PRKN,0.971
9606.ENSP00000302961,HSPA4,AHSA1,0.971
9606.ENSP00000302961,HSPA4,AKT1,0.964
9606.ENSP00000302961,HSPA4,PGLYRP1,0.963
9606.ENSP00000302961,HSPA4,SOD1,0.963
9606.ENSP00000302961,HSPA4,BAG5,0.96
9606.ENSP00000302961,HSPA4,TJP1,0.959
9606.ENSP00000302961,HSPA4,CD81,0.959
9606.ENSP00000302961,HSPA4,HTT,0.958
9606.ENSP00000302961,HSPA4,MAPT,0.957
9606.ENSP00000302961,HSPA4,HSPA9,0.955
9606.ENSP00000302961,HSPA4,CALR,0.955
9606.ENSP00000302961,HSPA4,EGFR,0.954
9606.ENSP00000302961,HSPA4,PARK7,0.953
9606.ENSP00000302961,HSPA4,ERBB2,0.951
9606.ENSP00000302961,HSPA4,CD9,0.947
9606.ENSP00000302961,HSPA4,TRAF6,0.946
9606.ENSP00000302961,HSPA4,RICTOR,0.945
9606.ENSP00000302961,HSPA4,TSG101,0.944
9606.ENSP00000302961,HSPA4,DNAJB2,0.944
9606.ENSP00000302961,HSPA4,CLPB,0.941
9606.ENSP00000302961,HSPA4,HSPA1B,0.939
9606.ENSP00000302961,HSPA4,UBE3A,0.938
9606.ENSP00000302961,HSPA4,HIF1A,0.938
9606.ENSP00000302961,HSPA4,HSPH1,0.935
9606.ENSP00000302961,HSPA4,KLRD1,0.935
9606.ENSP00000302961,HSPA4,ESR1,0.931
9606.ENSP00000302961,HSPA4,HSPE1,0.93
9606.ENSP00000302961,HSPA4,HSPA6,0.925
9606.ENSP00000302961,HSPA4,CFTR,0.925
9606.ENSP00000302961,HSPA4,AR,0.925
9606.ENSP00000302961,HSPA4,IKBKG,0.924
9606.ENSP00000302961,HSPA4,HSPD1,0.924
9606.ENSP00000302961,HSPA4,HDAC1,0.921
9606.ENSP00000302961,HSPA4,TARDBP,0.92
9606.ENSP00000302961,HSPA4,HNRNPD,0.918
9606.ENSP00000302961,HSPA4,DNAJC3,0.916
9606.ENSP00000302961,HSPA4,EEF1A1,0.916
9606.ENSP00000302961,HSPA4,HSPA5,0.915
9606.ENSP00000302961,HSPA4,UBQLN2,0.915
9606.ENSP00000302961,HSPA4,BAG4,0.913
9606.ENSP00000302961,HSPA4,PTGES3,0.906
9606.ENSP00000302961,HSPA4,CASP3,0.906
9606.ENSP00000302961,HSPA4,EIF4G1,0.904
9606.ENSP00000302961,HSPA4,DNAJC5,0.903
9606.ENSP00000302961,HSPA4,DNAJA2,0.902
9606.ENSP00000302961,HSPA4,GAPDH,0.901
9606.ENSP00000302961,HSPA4,DNAJC19,0.9
9606.ENSP00000305480,FEN1,PCNA,0.999
9606.ENSP00000305480,FEN1,LIG1,0.999
9606.ENSP00000305480,FEN1,APEX1,0.998
9606.ENSP00000305480,FEN1,WRN,0.998
9606.ENSP00000305480,FEN1,POLD1,0.997
9606.ENSP00000305480,FEN1,DNA2,0.996
9606.ENSP00000305480,FEN1,POLD2,0.995
9606.ENSP00000305480,FEN1,POLB,0.987
9606.ENSP00000305480,FEN1,MRE11,0.984
9606.ENSP00000305480,FEN1,POLD3,0.983
9606.ENSP00000305480,FEN1,RECQL4,0.981
9606.ENSP00000305480,FEN1,MCM3,0.961
9606.ENSP00000305480,FEN1,NEIL1,0.961
9606.ENSP00000305480,FEN1,RFC4,0.96
9606.ENSP00000305480,FEN1,RAD51,0.959
9606.ENSP00000305480,FEN1,MSH6,0.95
9606.ENSP00000305480,FEN1,MSH2,0.948
9606.ENSP00000305480,FEN1,RFC3,0.947
9606.ENSP00000305480,FEN1,XRCC1,0.946
9606.ENSP00000305480,FEN1,ERCC1,0.946
9606.ENSP00000305480,FEN1,MCM5,0.942
9606.ENSP00000305480,FEN1,PARP1,0.941
9606.ENSP00000305480,FEN1,MCM4,0.941
9606.ENSP00000305480,FEN1,RFC2,0.939
9606.ENSP00000305480,FEN1,POLD4,0.934
9606.ENSP00000305480,FEN1,HUS1,0.934
9606.ENSP00000305480,FEN1,RAD52,0.933
9606.ENSP00000305480,FEN1,BLM,0.921
9606.ENSP00000305480,FEN1,RAD9A,0.916
9606.ENSP00000305480,FEN1,LIG3,0.914
9606.ENSP00000305480,FEN1,MCM2,0.912
9606.ENSP00000305480,FEN1,XPC,0.911
9606.ENSP00000305480,FEN1,CCNA2,0.908
9606.ENSP00000305480,FEN1,MCM6,0.907
9606.ENSP00000305480,FEN1,POLE,0.906
9606.ENSP00000305480,FEN1,MCM7,0.903
9606.ENSP00000305480,FEN1,RNASEH2A,0.902
9606.ENSP00000305480,FEN1,ATAD5,0.902
9606.ENSP00000305480,FEN1,EXO1,0.901
9606.ENSP00000305699,HOOK3,FAM160A2,0.996
9606.ENSP00000305699,HOOK3,AKTIP,0.992
9606.ENSP00000305699,HOOK3,HOOK1,0.987
9606.ENSP00000305699,HOOK3,DYNC1LI1,0.986
9606.ENSP00000305699,HOOK3,HOOK2,0.945
9606.ENSP00000306099,FGB,FGA,0.999
9606.ENSP00000306099,FGB,FGG,0.999
9606.ENSP00000306099,FGB,F2,0.999
9606.ENSP00000306099,FGB,SERPINC1,0.954
9606.ENSP00000306099,FGB,ITGB3,0.952
9606.ENSP00000306099,FGB,SERPIND1,0.951
9606.ENSP00000306099,FGB,PLG,0.948
9606.ENSP00000306099,FGB,AMBP,0.931
9606.ENSP00000306099,FGB,GC,0.931
9606.ENSP00000306099,FGB,ITGA2B,0.925
9606.ENSP00000306099,FGB,FN1,0.922
9606.ENSP00000306099,FGB,SERPINF2,0.914
9606.ENSP00000306099,FGB,AHSG,0.909
9606.ENSP00000306099,FGB,F13B,0.905
9606.ENSP00000306138,GRM5,HOMER1,0.999
9606.ENSP00000306138,GRM5,GNAQ,0.999
9606.ENSP00000306138,GRM5,GRM1,0.977
9606.ENSP00000306138,GRM5,ADORA2A,0.976
9606.ENSP00000306138,GRM5,CAMK2A,0.975
9606.ENSP00000306138,GRM5,HOMER2,0.965
9606.ENSP00000306138,GRM5,PRNP,0.953
9606.ENSP00000306138,GRM5,CHRM1,0.95
9606.ENSP00000306138,GRM5,CHRM5,0.946
9606.ENSP00000306138,GRM5,SHANK1,0.939
9606.ENSP00000306138,GRM5,CAMK2B,0.933
9606.ENSP00000306138,GRM5,HOMER3,0.929
9606.ENSP00000306138,GRM5,CHRM3,0.929
9606.ENSP00000306138,GRM5,GRIA1,0.916
9606.ENSP00000306138,GRM5,DLGAP1,0.915
9606.ENSP00000306138,GRM5,GNA11,0.907
9606.ENSP00000306138,GRM5,DLG4,0.902
9606.ENSP00000306894,ETV5,COP1,0.906
9606.ENSP00000306894,ETV5,DET1,0.906
9606.ENSP00000306999,ESCO2,SMC3,0.998
9606.ENSP00000306999,ESCO2,PDS5A,0.986
9606.ENSP00000306999,ESCO2,WAPL,0.973
9606.ENSP00000306999,ESCO2,RAD21,0.963
9606.ENSP00000306999,ESCO2,CHTF18,0.948
9606.ENSP00000306999,ESCO2,SMC1A,0.92
9606.ENSP00000306999,ESCO2,DSCC1,0.903
9606.ENSP00000307342,HCN1,HCN2,0.956
9606.ENSP00000307342,HCN1,HCN3,0.934
9606.ENSP00000307342,HCN1,HCN4,0.904
9606.ENSP00000307705,H1-4,CBX3,0.983
9606.ENSP00000307705,H1-4,H4C6,0.968
9606.ENSP00000307705,H1-4,H4C2,0.963
9606.ENSP00000307705,H1-4,H4C5,0.963
9606.ENSP00000307705,H1-4,KDM4A,0.952
9606.ENSP00000307705,H1-4,H1-3,0.95
9606.ENSP00000307705,H1-4,H4C13,0.946
9606.ENSP00000307705,H1-4,H4C3,0.946
9606.ENSP00000307705,H1-4,H4C4,0.944
9606.ENSP00000307705,H1-4,H3C12,0.944
9606.ENSP00000307705,H1-4,H4C11,0.943
9606.ENSP00000307705,H1-4,H4C8,0.937
9606.ENSP00000307705,H1-4,H4-16,0.934
9606.ENSP00000307705,H1-4,H3C1,0.931
9606.ENSP00000307705,H1-4,H4C9,0.93
9606.ENSP00000307705,H1-4,H4C1,0.929
9606.ENSP00000307705,H1-4,H4C15,0.928
9606.ENSP00000307705,H1-4,H3C2,0.928
9606.ENSP00000307705,H1-4,H2BC12,0.927
9606.ENSP00000307705,H1-4,H4C12,0.925
9606.ENSP00000307705,H1-4,H4C14,0.922
9606.ENSP00000307705,H1-4,H3C13,0.918
9606.ENSP00000307705,H1-4,H3C11,0.915
9606.ENSP00000307705,H1-4,H3C3,0.914
9606.ENSP00000307705,H1-4,H2AC8,0.913
9606.ENSP00000307705,H1-4,H2AC4,0.904
9606.ENSP00000307766,HTR1E,GNB1,0.98
9606.ENSP00000307766,HTR1E,GNAI1,0.967
9606.ENSP00000307766,HTR1E,GNG2,0.94
9606.ENSP00000307939,GCC2,RAB6A,0.999
9606.ENSP00000307939,GCC2,STX16,0.978
9606.ENSP00000307939,GCC2,RAB9A,0.976
9606.ENSP00000307939,GCC2,STX10,0.966
9606.ENSP00000307939,GCC2,GRIP1,0.959
9606.ENSP00000307939,GCC2,CLASRP,0.954
9606.ENSP00000307939,GCC2,RANBP2,0.946
9606.ENSP00000307939,GCC2,GOLGA4,0.939
9606.ENSP00000307939,GCC2,RAB9B,0.926
9606.ENSP00000308405,H2AZ2,H4C6,0.995
9606.ENSP00000308405,H2AZ2,H3C12,0.991
9606.ENSP00000308405,H2AZ2,H2BC21,0.989
9606.ENSP00000308405,H2AZ2,H3C6,0.96
9606.ENSP00000308405,H2AZ2,H3C3,0.959
9606.ENSP00000308405,H2AZ2,H4C3,0.953
9606.ENSP00000308405,H2AZ2,H3C4,0.951
9606.ENSP00000308405,H2AZ2,H4C4,0.951
9606.ENSP00000308405,H2AZ2,H4C1,0.95
9606.ENSP00000308405,H2AZ2,H4C13,0.95
9606.ENSP00000308405,H2AZ2,H4C12,0.95
9606.ENSP00000308405,H2AZ2,H4C15,0.95
9606.ENSP00000308405,H2AZ2,H4C9,0.95
9606.ENSP00000308405,H2AZ2,H4C2,0.95
9606.ENSP00000308405,H2AZ2,H4C8,0.95
9606.ENSP00000308405,H2AZ2,H4C11,0.95
9606.ENSP00000308405,H2AZ2,H4C14,0.949
9606.ENSP00000308405,H2AZ2,H4-16,0.949
9606.ENSP00000308405,H2AZ2,H4C5,0.949
9606.ENSP00000308405,H2AZ2,EP400,0.947
9606.ENSP00000308405,H2AZ2,H3C7,0.944
9606.ENSP00000308405,H2AZ2,H3C8,0.944
9606.ENSP00000308405,H2AZ2,H3C11,0.944
9606.ENSP00000308405,H2AZ2,H3C1,0.944
9606.ENSP00000308405,H2AZ2,H3C10,0.944
9606.ENSP00000308405,H2AZ2,H3C2,0.943
9606.ENSP00000308405,H2AZ2,RUVBL1,0.917
9606.ENSP00000308405,H2AZ2,SRCAP,0.904
9606.ENSP00000308944,HLTF,RAD18,0.996
9606.ENSP00000308944,HLTF,UBE2N,0.996
9606.ENSP00000308944,HLTF,UBE2V2,0.99
9606.ENSP00000308944,HLTF,PCNA,0.973
9606.ENSP00000308944,HLTF,S100A10,0.963
9606.ENSP00000308944,HLTF,RAD51,0.92
9606.ENSP00000310447,GLS2,GLUL,0.987
9606.ENSP00000310447,GLS2,GLUD1,0.984
9606.ENSP00000310447,GLS2,GLUD2,0.975
9606.ENSP00000310447,GLS2,ALDH18A1,0.972
9606.ENSP00000310447,GLS2,ALDH4A1,0.953
9606.ENSP00000310447,GLS2,GAD1,0.95
9606.ENSP00000310447,GLS2,GAD2,0.946
9606.ENSP00000310447,GLS2,PPAT,0.938
9606.ENSP00000310447,GLS2,GFPT1,0.929
9606.ENSP00000310447,GLS2,TP53,0.926
9606.ENSP00000310447,GLS2,GFPT2,0.924
9606.ENSP00000310447,GLS2,CPS1,0.923
9606.ENSP00000310447,GLS2,CAD,0.918
9606.ENSP00000310447,GLS2,GLS,0.916
9606.ENSP00000310447,GLS2,DGLUCY,0.9
9606.ENSP00000310520,ERCC4,XPA,0.999
9606.ENSP00000310520,ERCC4,SLX4,0.999
9606.ENSP00000310520,ERCC4,ERCC1,0.999
9606.ENSP00000310520,ERCC4,SLX1A,0.998
9606.ENSP00000310520,ERCC4,ERCC5,0.998
9606.ENSP00000310520,ERCC4,MUS81,0.994
9606.ENSP00000310520,ERCC4,RAD23B,0.99
9606.ENSP00000310520,ERCC4,MSH2,0.989
9606.ENSP00000310520,ERCC4,ERCC2,0.988
9606.ENSP00000310520,ERCC4,ERCC3,0.987
9606.ENSP00000310520,ERCC4,XPC,0.983
9606.ENSP00000310520,ERCC4,FAAP24,0.981
9606.ENSP00000310520,ERCC4,XRCC5,0.976
9606.ENSP00000310520,ERCC4,BIVM-ERCC5,0.975
9606.ENSP00000310520,ERCC4,ERCC8,0.975
9606.ENSP00000310520,ERCC4,XRCC6,0.972
9606.ENSP00000310520,ERCC4,MSH6,0.966
9606.ENSP00000310520,ERCC4,ATM,0.965
9606.ENSP00000310520,ERCC4,LIG4,0.965
9606.ENSP00000310520,ERCC4,POLD1,0.962
9606.ENSP00000310520,ERCC4,RAD52,0.962
9606.ENSP00000310520,ERCC4,EME1,0.96
9606.ENSP00000310520,ERCC4,FANCD2,0.957
9606.ENSP00000310520,ERCC4,XRCC4,0.945
9606.ENSP00000310520,ERCC4,DCLRE1C,0.937
9606.ENSP00000310520,ERCC4,CETN2,0.937
9606.ENSP00000310520,ERCC4,MSH3,0.936
9606.ENSP00000310520,ERCC4,PRKDC,0.935
9606.ENSP00000310520,ERCC4,ERCC6,0.934
9606.ENSP00000310520,ERCC4,RAD51,0.927
9606.ENSP00000310520,ERCC4,NHEJ1,0.923
9606.ENSP00000310520,ERCC4,RPA1,0.917
9606.ENSP00000310520,ERCC4,PHF21A,0.915
9606.ENSP00000310520,ERCC4,BRCA1,0.914
9606.ENSP00000310520,ERCC4,FANCA,0.912
9606.ENSP00000310520,ERCC4,ATP23,0.909
9606.ENSP00000310520,ERCC4,KDM1A,0.907
9606.ENSP00000310520,ERCC4,PAXX,0.906
9606.ENSP00000310520,ERCC4,EME2,0.905
9606.ENSP00000310520,ERCC4,SWSAP1,0.903
9606.ENSP00000310520,ERCC4,RCOR1,0.902
9606.ENSP00000310520,ERCC4,ZSWIM7,0.9
9606.ENSP00000310841,FBXO31,SKP1,0.996
9606.ENSP00000310841,FBXO31,CCND1,0.985
9606.ENSP00000310841,FBXO31,CUL1,0.969
9606.ENSP00000311697,FGF5,FGFR1,0.999
9606.ENSP00000311697,FGF5,FGFR2,0.998
9606.ENSP00000311697,FGF5,FGFR4,0.997
9606.ENSP00000311697,FGF5,EGF,0.993
9606.ENSP00000311697,FGF5,KL,0.991
9606.ENSP00000311697,FGF5,FGFR3,0.971
9606.ENSP00000311697,FGF5,HSPG2,0.946
9606.ENSP00000311697,FGF5,FGFBP1,0.945
9606.ENSP00000311697,FGF5,KDR,0.927
9606.ENSP00000311697,FGF5,EGFR,0.922
9606.ENSP00000311697,FGF5,FLT4,0.908
9606.ENSP00000311697,FGF5,DCN,0.905
9606.ENSP00000311697,FGF5,PDGFRA,0.904
9606.ENSP00000311697,FGF5,KLB,0.903
9606.ENSP00000312987,HNF4A,LEF1,0.999
9606.ENSP00000312987,HNF4A,CTNNB1,0.999
9606.ENSP00000312987,HNF4A,PPARGC1A,0.998
9606.ENSP00000312987,HNF4A,NR0B2,0.994
9606.ENSP00000312987,HNF4A,SMAD4,0.99
9606.ENSP00000312987,HNF4A,HNF1A,0.988
9606.ENSP00000312987,HNF4A,BCL9,0.979
9606.ENSP00000312987,HNF4A,EP300,0.978
9606.ENSP00000312987,HNF4A,FOXO1,0.973
9606.ENSP00000312987,HNF4A,NCOA1,0.965
9606.ENSP00000312987,HNF4A,CREBBP,0.96
9606.ENSP00000312987,HNF4A,SMAD3,0.957
9606.ENSP00000312987,HNF4A,NCOA2,0.944
9606.ENSP00000312987,HNF4A,CTBP1,0.936
9606.ENSP00000312987,HNF4A,TCF7L2,0.928
9606.ENSP00000312987,HNF4A,AXIN1,0.926
9606.ENSP00000312987,HNF4A,TLE1,0.923
9606.ENSP00000312987,HNF4A,MYC,0.921
9606.ENSP00000312987,HNF4A,GSK3B,0.919
9606.ENSP00000312987,HNF4A,PA2G4,0.905
9606.ENSP00000312999,GNAI2,GNB1,0.999
9606.ENSP00000312999,GNAI2,ADORA1,0.994
9606.ENSP00000312999,GNAI2,CNR1,0.993
9606.ENSP00000312999,GNAI2,GNAI3,0.992
9606.ENSP00000312999,GNAI2,DRD2,0.985
9606.ENSP00000312999,GNAI2,GNB2,0.982
9606.ENSP00000312999,GNAI2,GNB4,0.977
9606.ENSP00000312999,GNAI2,GNAI1,0.975
9606.ENSP00000312999,GNAI2,GNG2,0.974
9606.ENSP00000312999,GNAI2,GPSM1,0.969
9606.ENSP00000312999,GNAI2,GPSM2,0.956
9606.ENSP00000312999,GNAI2,RGS3,0.953
9606.ENSP00000312999,GNAI2,CRHR1,0.951
9606.ENSP00000312999,GNAI2,GNG4,0.95
9606.ENSP00000312999,GNAI2,RIC8A,0.948
9606.ENSP00000312999,GNAI2,ADRB2,0.948
9606.ENSP00000312999,GNAI2,GNB3,0.947
9606.ENSP00000312999,GNAI2,GNG7,0.947
9606.ENSP00000312999,GNAI2,P2RY12,0.946
9606.ENSP00000312999,GNAI2,RGS9,0.942
9606.ENSP00000312999,GNAI2,CCR5,0.942
9606.ENSP00000312999,GNAI2,GNG10,0.94
9606.ENSP00000312999,GNAI2,GAST,0.94
9606.ENSP00000312999,GNAI2,KRAS,0.938
9606.ENSP00000312999,GNAI2,SSTR2,0.937
9606.ENSP00000312999,GNAI2,MAPK3,0.937
9606.ENSP00000312999,GNAI2,PLCB2,0.934
9606.ENSP00000312999,GNAI2,MAPK1,0.934
9606.ENSP00000312999,GNAI2,ADCY5,0.933
9606.ENSP00000312999,GNAI2,ADCY6,0.931
9606.ENSP00000312999,GNAI2,GABBR2,0.929
9606.ENSP00000312999,GNAI2,GNG5,0.928
9606.ENSP00000312999,GNAI2,LPAR1,0.928
9606.ENSP00000312999,GNAI2,NRAS,0.927
9606.ENSP00000312999,GNAI2,PLCB3,0.926
9606.ENSP00000312999,GNAI2,PLCB1,0.926
9606.ENSP00000312999,GNAI2,PLCB4,0.924
9606.ENSP00000312999,GNAI2,PIK3R5,0.923
9606.ENSP00000312999,GNAI2,ADRB1,0.923
9606.ENSP00000312999,GNAI2,CXCR4,0.923
9606.ENSP00000312999,GNAI2,S1PR1,0.922
9606.ENSP00000312999,GNAI2,ADORA3,0.922
9606.ENSP00000312999,GNAI2,HRAS,0.922
9606.ENSP00000312999,GNAI2,KCNJ9,0.92
9606.ENSP00000312999,GNAI2,SRC,0.92
9606.ENSP00000312999,GNAI2,S1PR3,0.92
9606.ENSP00000312999,GNAI2,LYN,0.919
9606.ENSP00000312999,GNAI2,EDNRB,0.919
9606.ENSP00000312999,GNAI2,RASD1,0.918
9606.ENSP00000312999,GNAI2,GNG3,0.917
9606.ENSP00000312999,GNAI2,S1PR2,0.917
9606.ENSP00000312999,GNAI2,OPRM1,0.917
9606.ENSP00000312999,GNAI2,OPRD1,0.916
9606.ENSP00000312999,GNAI2,HCK,0.916
9606.ENSP00000312999,GNAI2,IGF1R,0.916
9606.ENSP00000312999,GNAI2,PIK3R1,0.915
9606.ENSP00000312999,GNAI2,SSTR5,0.915
9606.ENSP00000312999,GNAI2,PIK3CA,0.915
9606.ENSP00000312999,GNAI2,NPY1R,0.914
9606.ENSP00000312999,GNAI2,FGR,0.914
9606.ENSP00000312999,GNAI2,FPR2,0.914
9606.ENSP00000312999,GNAI2,PTGER3,0.914
9606.ENSP00000312999,GNAI2,SSTR1,0.913
9606.ENSP00000312999,GNAI2,SSTR3,0.913
9606.ENSP00000312999,GNAI2,PIK3CG,0.913
9606.ENSP00000312999,GNAI2,GRM1,0.912
9606.ENSP00000312999,GNAI2,RAPGEF3,0.912
9606.ENSP00000312999,GNAI2,S1PR4,0.912
9606.ENSP00000312999,GNAI2,ADRB3,0.912
9606.ENSP00000312999,GNAI2,RXFP1,0.911
9606.ENSP00000312999,GNAI2,PTGER4,0.911
9606.ENSP00000312999,GNAI2,GNB5,0.911
9606.ENSP00000312999,GNAI2,PIK3CB,0.911
9606.ENSP00000312999,GNAI2,BDKRB2,0.91
9606.ENSP00000312999,GNAI2,S1PR5,0.91
9606.ENSP00000312999,GNAI2,PTGER2,0.91
9606.ENSP00000312999,GNAI2,PIK3CD,0.91
9606.ENSP00000312999,GNAI2,PTH1R,0.91
9606.ENSP00000312999,GNAI2,GRM2,0.91
9606.ENSP00000312999,GNAI2,RXFP4,0.909
9606.ENSP00000312999,GNAI2,OXTR,0.909
9606.ENSP00000312999,GNAI2,RXFP3,0.909
9606.ENSP00000312999,GNAI2,PTGER1,0.909
9606.ENSP00000312999,GNAI2,KCNJ5,0.907
9606.ENSP00000312999,GNAI2,MMP14,0.906
9606.ENSP00000312999,GNAI2,RAPGEF4,0.906
9606.ENSP00000312999,GNAI2,NOS3,0.906
9606.ENSP00000312999,GNAI2,MMP25,0.905
9606.ENSP00000312999,GNAI2,GABBR1,0.904
9606.ENSP00000312999,GNAI2,MMP15,0.903
9606.ENSP00000312999,GNAI2,KCNJ3,0.903
9606.ENSP00000312999,GNAI2,MMP16,0.903
9606.ENSP00000312999,GNAI2,KCNJ6,0.903
9606.ENSP00000312999,GNAI2,GRM3,0.903
9606.ENSP00000312999,GNAI2,MMP24,0.903
9606.ENSP00000312999,GNAI2,MMP17,0.903
9606.ENSP00000312999,GNAI2,PIK3R3,0.902
9606.ENSP00000312999,GNAI2,PIK3R2,0.902
9606.ENSP00000312999,GNAI2,PIK3R6,0.901
9606.ENSP00000312999,GNAI2,CXCR5,0.901
9606.ENSP00000312999,GNAI2,CASR,0.9
9606.ENSP00000313034,FBXW5,DDB1,0.999
9606.ENSP00000313034,FBXW5,SKP1,0.998
9606.ENSP00000313034,FBXW5,SEC23B,0.997
9606.ENSP00000313034,FBXW5,CUL4A,0.995
9606.ENSP00000313034,FBXW5,RBX1,0.986
9606.ENSP00000313034,FBXW5,CUL1,0.972
9606.ENSP00000313034,FBXW5,CUL4B,0.935
9606.ENSP00000313034,FBXW5,DCAF13,0.935
9606.ENSP00000313034,FBXW5,DCAF1,0.922
9606.ENSP00000313034,FBXW5,DTL,0.921
9606.ENSP00000313034,FBXW5,DCAF7,0.917
9606.ENSP00000313034,FBXW5,DDB2,0.915
9606.ENSP00000313034,FBXW5,TRPC4AP,0.915
9606.ENSP00000313034,FBXW5,DCAF4,0.911
9606.ENSP00000313034,FBXW5,DDA1,0.908
9606.ENSP00000313034,FBXW5,TSC2,0.908
9606.ENSP00000313034,FBXW5,DET1,0.906
9606.ENSP00000313034,FBXW5,DCAF10,0.905
9606.ENSP00000313034,FBXW5,AMBRA1,0.904
9606.ENSP00000313034,FBXW5,DCAF6,0.904
9606.ENSP00000313034,FBXW5,DCAF15,0.904
9606.ENSP00000313034,FBXW5,DCAF8,0.903
9606.ENSP00000313034,FBXW5,CRBN,0.903
9606.ENSP00000313034,FBXW5,DCAF11,0.901
9606.ENSP00000313034,FBXW5,ERCC8,0.9
9606.ENSP00000313034,FBXW5,COP1,0.9
9606.ENSP00000313034,FBXW5,DCAF16,0.9
9606.ENSP00000313034,FBXW5,CDKN1B,0.9
9606.ENSP00000313034,FBXW5,DCAF5,0.9
9606.ENSP00000313034,FBXW5,DCAF17,0.9
9606.ENSP00000313034,FBXW5,DCAF12,0.9
9606.ENSP00000313199,HNRNPD,HNRNPA3,0.999
9606.ENSP00000313199,HNRNPD,EIF4G1,0.99
9606.ENSP00000313199,HNRNPD,HSPA8,0.98
9606.ENSP00000313199,HNRNPD,SYNCRIP,0.98
